TITULO_ORIGINAL;CPB;DATA_EMISSAO_CPB;SITUACAO_OBRA;TIPO_OBRA;SUBTIPO_OBRA;CLASSIFICACAO_OBRA;ORGANIZACAO_TEMPORAL;DURACAO_TOTAL_MINUTOS;QUANTIDADE_EPISODIOS;ANO_PRODUCAO_INICIAL;ANO_PRODUCAO_FINAL;SEGMENTO_DESTINACAO_INICIAL;COPRODUCAO_INTERNACIONAL;REQUERENTE;CNPJ_REQUERENTE;UF_REQUERENTE;MUNICIPIO_REQUERENTE
1915 - O ANO EM QUE A TERRA QUEIMOU;B1001322600000;11/11/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;20;2010;2010;INDEFINIDO;NÃO;SINFRONIO CRIAÇÕES E PRODUÇÕES LTDA;07.554.736/0001-50;CE;FORTALEZA
1930 - TEMPO DE REVOLUÇÃO;B1001342600000;22/12/2010;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;48;;1990;;INDEFINIDO;NÃO;CINEFILMES LTDA;30.713.390/0001-08;RJ;RIO DE JANEIRO
2 IRMÃS LOUCAS POR TÊNIS;B1001224900000;09/06/2010;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2010;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
24° DOMINGO DO TEMPO COMUM;B1001210800000;24/05/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;15;;2010;;INDEFINIDO;NÃO;DANIEL LENTINI FARIA;PESSOA FÍSICA;MG;VARGINHA
26 DE DEZEMBRO;B1001178500000;26/03/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,3;;2008;;INDEFINIDO;NÃO;O SOPRO DO TEMPO LTDA;11.168.287/0001-80;MG;UBERLANDIA
3 X ALCIDA TORRES;B1001283000000;18/08/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;12,8;;2009;;INDEFINIDO;NÃO;OFICINA DE IMAGENS - COMUNICAÇÃO E EDUCAÇÃO;02.702.246/0001-30;MG;BELO HORIZONTE
3 X ILU;B1001217800000;31/05/2010;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;104;;2009;;INDEFINIDO;NÃO;UM FILMES LTDA;02.231.569/0001-93;SP;SAO PAULO
3%;B1001150700000;02/02/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;27;;2009;;INDEFINIDO;NÃO;MARIA BONITA PRODUÇÕES LTDA (BAIXADA);06.043.303/0001-78;SP;SAO PAULO
3.33;B1001329700000;26/11/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;2009;;INDEFINIDO;NÃO;FUNDAÇÃO ARMANDO ALVARES PENTEADO;61.451.431/0001-69;SP;SAO PAULO
300 DIA$;B1001325100000;17/11/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;16,1;;2010;;INDEFINIDO;NÃO;FELIPE WENCESLAU DE OLIVEIRA;PESSOA FÍSICA;BA;LAURO DE FREITAS
365 FLORES PARA VOCÊ;B1001176000000;23/03/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4,2;;2007;;INDEFINIDO;NÃO;CEZAR AUGUSTO SANTOS NETO;PESSOA FÍSICA;RS;PORTO ALEGRE
400 CONTRA 1;B1001259800000;16/07/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;95;;2010;;SALAS DE EXIBIÇÃO;NÃO;DESTINY INTERNATIONAL COMUNICAÇÕES LTDA;03.087.646/0001-46;SP;SAO PAULO
42O FESTIVAL DE MÚSICA NOVA;B1001341800000;21/12/2010;DEFERIDO;VÍDEOMUSICAL;Registro de Eventos;COMUM;SERIADA;416;8;2007;2007;INDEFINIDO;NÃO;PIPOCA CINE VÍDEO COMUNICAÇÃO LTDA;03.738.696/0001-46;SP;SAO PAULO
45 ANOS TV GLOBO;B1001193300000;03/05/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;210;;2010;;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
5+5+;B1001257000000;13/07/2010;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;52;;2009;;INDEFINIDO;NÃO;MATIZAR PRODUÇÕES ARTÍSTICAS LTDA;04.939.205/0001-98;RJ;RIO DE JANEIRO
7 VIDAS;B1001333600000;08/12/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;90,4;;2010;;INDEFINIDO;NÃO;AUDAZ FILMES PRODUCOES ARTISTICAS E CINEMATOGRAFICAS LTDA;08.686.478/0001-29;RJ;RIO DE JANEIRO
7 VOLTAS - HISTÓRIAS DO PARQUE DOM PEDRO II E MERCADO MUNICIPAL(RIO DAS SETE VOLTAS);B1001337900000;14/12/2010;DEFERIDO;DOCUMENTÁRIO;;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;25;;2009;;INDEFINIDO;NÃO;SÃO PAULO SECRETARIA MUNICIPAL DE CULTURA;49.269.244/0001-63;SP;SAO PAULO
=3;B1001280600000;16/08/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13,3;;2010;;INDEFINIDO;NÃO;JOSE CARLOS ZANELATO;PESSOA FÍSICA;SP;SAO SEBASTIAO
A AMIGA AMERICANA;B1001206000000;19/05/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;19;;2009;;INDEFINIDO;NÃO;MARREVOLTO PRODUCOES LTDA;08.254.467/0001-70;CE;FORTALEZA
A APOSTA;B1001243900000;24/06/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1;;1999;;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
A ARCA DOS Z'OÉ;B1001260200000;19/07/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;22;;1993;;INDEFINIDO;NÃO;VÍDEO NAS ALDEIAS;03.941.844/0001-25;PE;OLINDA
A ARTE DO REBOLADO;B1001140300000;14/01/2010;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;120;;2009;;INDEFINIDO;NÃO;AMAZONAS FILMES LTDA.;62.017.553/0001-04;SP;ARUJA
A AVENTURA DE PEDRINHO;B1001171900000;15/03/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;2;;2008;;INDEFINIDO;NÃO;3S DESENVOLVIMENTO DE PROJETO EMPRESARIAL LTDA;06.223.731/0001-82;SP;CAMPINAS
A B SER;B1001288500000;24/08/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;52;;2010;;INDEFINIDO;NÃO;MARIANA LUIZA MACEDO PRODUÇÕES;11.486.467/0001-00;RJ;MACAE
A BELA;B1001241300000;24/06/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1;;1999;;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
A BELA P...;B1001258600000;14/07/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;25;;2008;;INDEFINIDO;NÃO;JOAO MARCOS DE ALMEIDA E SILVA;PESSOA FÍSICA;SP;SAO PAULO
A BOA DO SAMBA;B1001333300000;08/12/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;68;;2010;;INDEFINIDO;NÃO;TVA2 PRODUÇÕES LTDA.;09.514.942/0001-62;RJ;RIO DE JANEIRO
A BUSCA DE LUCRÉCIO EM ALEXANDRIA;B1001172800000;16/03/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;13;;2008;;INDEFINIDO;NÃO;PALEOTEVE PRODUÇÃO CULTURAL LTDA;67.619.171/0001-74;SP;SAO PAULO
A CAFETEIRA;B1001287500000;23/08/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;13;;2008;;INDEFINIDO;NÃO;PHILIPPE BASTOS FELICIANO DA COSTA;PESSOA FÍSICA;RJ;RIO DE JANEIRO
A CAIXA;B1001242600000;24/06/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1;;1999;;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
A CANGA;B1001209900000;24/05/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;12;;2001;;INDEFINIDO;NÃO;MARCUS ANTONIO DE OLIVEIRA VILAR;PESSOA FÍSICA;PB;JOAO PESSOA
A CARROCINHA;B1001314700000;21/10/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;98;;1955;;INDEFINIDO;NÃO;REZA BRAVA PRODUÇÃO E COMUNICAÇÃO AUDIOVISUAL LTDA;08.580.579/0001-10;SP;SAO PAULO
A CARTA;B1001210200000;24/05/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2010;;INDEFINIDO;NÃO;PRIMEIRO PLANO PRODUÇÕES, GESTÃO E ASSESSORIA DE PROJETOS CULTURAIS E SOCIAIS LTDA;05.855.760/0001-02;RJ;RIO DE JANEIRO
A CASA DA VÓ NEYDE;B1001335500000;10/12/2010;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2010;;INDEFINIDO;NÃO;RAMOS E RAMOS PUBLICIDADES S/S;01.379.004/0001-95;SP;SAO PAULO
A CASA DAS HORAS;B1001234400000;16/06/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;18,9;;2010;;INDEFINIDO;NÃO;ANITRA PRODUÇÃO DE FILMES CINEMATOGRÁFICOS LTDA;07.614.651/0001-10;CE;QUIXADA
A CASA DAS PIMENTEIRAS;B1001277600000;12/08/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;7,2;;2010;;INDEFINIDO;NÃO;PRAGA PRODUÇOES E EVENTOS LTDA;08.968.868/0001-91;RJ;RIO DE JANEIRO
A CASA DAS SETE MULHERES;B1001200300000;10/05/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM TEMPORADA ÚNICA;2295;51;2003;2003;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
A CASA DAS TENTAÇÕES;B1001147200000;27/01/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;101;;1975;;INDEFINIDO;NÃO;BENEDICTO ASTOLPHO DE MELLO ARAUJO;PESSOA FÍSICA;SP;SAO PAULO
"A CASA FANTÁSTICA "" O FILME """;B1001315800000;22/10/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;83;;2010;;INDEFINIDO;NÃO;BARTHMANN & BARTHMANN S/C LTDA;54.142.278/0001-22;SP;CAMPINAS
A CAVERNA;B1001258000000;14/07/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;11,2;;2010;;INDEFINIDO;NÃO;INTERNACIONAL - PRODUÇÕES DE CINEMA E VÍDEO LTDA;04.964.663/0001-87;RJ;RIO DE JANEIRO
A CHAVE DA CASA;B1001320800000;04/11/2010;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;63;;2009;;INDEFINIDO;NÃO;RADAR CINEMA E TELEVISÃO LTDA;02.947.857/0001-49;SP;COTIA
A CHAVE DO COFRE;B1001286100000;20/08/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;55;;2010;;INDEFINIDO;NÃO;VERA LUCIA ALVES BONATTI;PESSOA FÍSICA;RJ;RIO DE JANEIRO
A CIDADE E O DESEJO 5;B1001279700000;13/08/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,1;;2009;;INDEFINIDO;NÃO;MOVI & ART PRODUCOES CINEMATOGRAFICAS EIRELI;46.397.220/0001-00;SP;SAO PAULO
A CIDADE QUE NASCE NA LUZ(LUZ);B1001337600000;14/12/2010;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;26;;2006;;INDEFINIDO;NÃO;SÃO PAULO SECRETARIA MUNICIPAL DE CULTURA;49.269.244/0001-63;SP;SAO PAULO
A CIÊNCIA DO BAMBA;B1001192600000;30/04/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;21,2;;2007;;INDEFINIDO;NÃO;EDSON MAURICIO CABRAL;PESSOA FÍSICA;SP;SAO BERNARDO DO CAMPO
A COMÉDIA DA VIDA PRIVADA;B1001199800000;10/05/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA DE DURAÇÃO INDETERMINADA;990;22;1994;1994;INDEFINIDO;NÃO;GLOBO COMUNICACAO E PARTICIPACOES S/A;27.865.757/0001-02;RJ;RIO DE JANEIRO
A CURA;B1001253700000;08/07/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;14,9;;2010;;INDEFINIDO;NÃO;RENATO DE SIQUEIRA;PESSOA FÍSICA;SP;SAO PAULO
A DANÇA DAS BRUXAS;B1001322700000;11/11/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;100;;1970;;INDEFINIDO;NÃO;KEN ONE FILMES E MULTIMÍDIA LTDA;72.941.370/0001-34;SP;SAO PAULO
A DESCOLORIZAÇÃO;B1001311100000;18/10/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3,6;;2007;;INDEFINIDO;NÃO;ESSI RAFAEL MONGENOT LEAL;12.022.087/0001-87;MS;AQUIDAUANA
A DISTRAÇÃO DE IVAN;B1001232900000;11/06/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;15;;2009;;INDEFINIDO;NÃO;CAVIDEO PRODUÇÕES COMÉRCIO E LOCAÇÃO DE FILMES LTDA;01.666.326/0001-15;RJ;RIO DE JANEIRO
A ENERGIA DE TODAS AS TORCIDAS;B1001331600000;01/12/2010;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;28;;2010;;INDEFINIDO;NÃO;VELUDO CREATIVE FILM COMPANY LTDA;09.252.906/0001-78;SP;SAO PAULO
A ERA DIGITAL;B1001153100000;05/02/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,5;;2010;;INDEFINIDO;NÃO;BENEDITO EDUARDO SOARES DE SOUZA CANTARIN;PESSOA FÍSICA;SP;SAO PAULO
A ERA DOS DINOSSAUROS;B1001288600000;24/08/2010;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;54,5;4;2009;2009;INDEFINIDO;NÃO;RBS PARTICIPACOES S A;68.737.857/0001-22;RS;PORTO ALEGRE
A ESPERANÇA É A ÚLTIMA QUE MORDE;B1001175200000;18/03/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;5,9;;2010;;INDEFINIDO;NÃO;LUNART S/S LTDA;04.260.031/0001-32;CE;FORTALEZA
A ESTRELINHA DO ALÍPIO;B1001295900000;03/09/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;SERIADA;60,5;5;2010;2010;INDEFINIDO;NÃO;FUND PE ANCHIETA CENTRO PAULISTA RADIO E TV EDUCATIVAS;61.914.891/0001-86;SP;SAO PAULO
A ESTRELINHA MÁGICA E OUTRAS HISTÓRIAS - EDIÇÃO ESPECIAL;B1001157500000;11/02/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;58;7;2004;2004;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
A EXPERIÊNCIA DA AMAMENTAÇÃO;B1001268100000;29/07/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;3,3;;2008;;INDEFINIDO;NÃO;EDITORA GLOBO S.A.;04.067.191/0001-60;RJ;RIO DE JANEIRO
A FALTA QUE ME FAZ;B1001302600000;22/09/2010;DEFERIDO;DOCUMENTÁRIO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;85;;2009;;SALAS DE EXIBIÇÃO;NÃO;ANAVILHANA FILMES LTDA - ME;07.525.577/0001-66;MG;BELO HORIZONTE
A FANTASIA SE TORNA REAL;B1001273200000;04/08/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1;;2002;;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
A FAVELA É ASSIM;B1001138200000;12/01/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;4;;2003;;INDEFINIDO;NÃO;ASSOCIAÇÃO CULTURAL KINOFORUM;00.571.159/0001-66;SP;SAO PAULO
A FAZENDA 3;B1001313200000;20/10/2010;DEFERIDO;REALITY-SHOW;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA EM MÚLTIPLAS TEMPORADAS;1700;85;2010;2010;INDEFINIDO;NÃO;RADIO E TELEVISAO RECORD S.A;60.628.369/0001-75;SP;SAO PAULO
A FESTA QUE CAIU DO CÉU;B1001168600000;08/03/2010;DEFERIDO;NÃO CLASSIFICADA;NÃO INFORMADO;NÃO INFORMADO;NÃO SERIADA;14,3;;2008;;INDEFINIDO;NÃO;CINECLUBE PELA MADRUGADA S/C LTDA;03.810.491/0001-24;RJ;RIO DE JANEIRO
A FESTINHA DO PIJAMA;B1001247400000;01/07/2010;DEFERIDO;FICÇÃO;Erótico/Pornográfica;COMUM;NÃO SERIADA;100;;2007;;INDEFINIDO;NÃO;INTRODUCTION SERVIÇOS DE DISTRIBUIÇÃO DE FILMES LTDA;02.740.650/0001-07;SP;BARUERI
A FLOR;B1001249600000;05/07/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1;;1999;;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
A FOME DO SEXO;B1001314200000;21/10/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;80;;1981;;INDEFINIDO;NÃO;LUIS CLAUDIO BUONACURA;PESSOA FÍSICA;SP;SAO PAULO
A FONTE DA JUVENTUDE E OUTRAS HISTÓRIAS - EDIÇÃO ESPECIAL;B1001157300000;11/02/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA INDEPENDENTE CONSTITUINTE DE ESPAÇO QUALIFICADO;SERIADA;62,5;9;2004;2004;INDEFINIDO;NÃO;MAURICIO DE SOUSA PRODUÇÕES S.A;47.257.902/0001-71;SP;SAO PAULO
A FORMOSA PRINCESA MAGALONA E O AMOR VENCEDOR DO CAVALEIRO PIERRE DE PROVENÇA;B1001194500000;04/05/2010;DEFERIDO;ANIMAÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;8,2;;2010;;INDEFINIDO;NÃO;WILLIAM FIGUEIREDO COGO;PESSOA FÍSICA;RJ;RIO DE JANEIRO
A FRONTEIRA DA VERDADEIRA VIDA;B1001168100000;05/03/2010;DEFERIDO;FICÇÃO;NÃO INFORMADO;BRASILEIRA CONSTITUINTE DE ESPAÇO QUALIFICADO;NÃO SERIADA;1,5;;2010;;INDEFINIDO;NÃO;BENEDITO EDUARDO SOARES DE SOUZA CANTARIN;PESSOA FÍSICA;SP;SAO PAULO
